0.9769314,0.023068644
0.11685478,0.8831452
0.6392229,0.36077708
0.9586445,0.04135556
0.6932092,0.30679086
0.18653592,0.81346405
0.9990785,0.0009215003
0.72570974,0.27429026
0.7116681,0.2883319
0.07525769,0.9247423
0.33596727,0.66403276
0.99970067,0.0002993134
0.077821404,0.9221786
0.9963924,0.0036076033
0.79183835,0.20816162
0.96247953,0.037520476
0.96434426,0.03565569
0.98788875,0.012111208
0.940518,0.059481975
0.24827117,0.75172883
0.97684616,0.02315381
0.29395244,0.7060476
0.9997676,0.00023237312
0.07436062,0.9256394
0.3359828,0.6640172
0.99978036,0.00021963315
0.41420433,0.58579564
0.76625437,0.2337456
0.8414208,0.15857917
0.935243,0.06475702
0.14012574,0.85987425
0.23300916,0.76699084
0.14617224,0.8538277
0.5375647,0.4624353
0.1284479,0.8715521
0.9850698,0.014930217
0.92454004,0.07545995
0.95824,0.041759983
0.1653938,0.83460623
0.618312,0.38168797
0.9985618,0.0014382222
0.93516743,0.06483262
0.04114203,0.95885795
0.87159663,0.12840338
0.056373138,0.9436269
0.030786756,0.9692132
0.105739996,0.89426005
0.71309346,0.28690657
0.13735807,0.86264193
0.44943863,0.5505613
0.57421297,0.425787
0.26725215,0.73274785
0.18170816,0.8182918
0.950277,0.04972302
0.98413855,0.015861461
0.94375724,0.056242775
0.22345717,0.7765428
0.59222984,0.4077702
0.572929,0.42707095
0.6417902,0.3582098
0.9989152,0.0010848748
0.3681422,0.6318578
0.96466964,0.035330366
0.98845553,0.0115444735
0.99824524,0.0017547479
0.051801227,0.94819874
0.6216295,0.37837052
0.04571443,0.95428556
0.9586904,0.041309606
0.47445077,0.52554923
0.05227428,0.94772565
0.16399519,0.83600485
0.99964094,0.00035900157
0.99294114,0.0070588402
0.9600021,0.03999793
0.9542492,0.045750786
0.15362921,0.8463708
0.9965994,0.0034005838
0.9720283,0.027971674
0.9760557,0.023944274
0.14017145,0.8598286
0.18555117,0.81444883
0.99830484,0.0016950938
0.34206277,0.6579373
0.38724792,0.6127521
0.23582435,0.76417565
0.0764333,0.92356676
0.991269,0.008731023
0.2812158,0.7187842
0.12633203,0.873668
0.54079306,0.45920697
0.40106988,0.5989301
0.99639684,0.0036031285
0.99837697,0.001623035
0.94123125,0.05876875
0.051693905,0.94830614
0.12836033,0.87163967
0.13271916,0.86728084
0.9834041,0.016595924
0.30097052,0.69902945
0.99948335,0.00051661365
0.088430755,0.9115692
0.30334863,0.6966514
0.121559285,0.8784407
0.05544661,0.9445534
0.13195862,0.8680414
0.78318685,0.21681312
0.90583324,0.09416678
0.55823666,0.4417633
0.23052116,0.7694788
0.4870171,0.5129829
0.9997875,0.00021255208
0.20033677,0.79966325
0.03221125,0.96778876
0.7487792,0.25122085
0.050216787,0.9497832
0.31280038,0.68719965
0.21435449,0.7856455
0.5838821,0.41611788
0.06429974,0.93570024
0.99604803,0.003951954
0.06893216,0.9310678
0.9996463,0.00035367132
0.998718,0.0012819518
0.5069472,0.49305272
0.055598956,0.944401
0.99983835,0.000161674
0.9910617,0.008938301
0.23799963,0.7620004
0.22990334,0.77009666
0.04764801,0.95235205
0.99583876,0.0041612773
0.7787319,0.22126813
0.7294177,0.27058235
0.36494532,0.6350547
0.9960943,0.0039057157
0.21324393,0.7867561
0.99573237,0.0042676246
0.9667231,0.03327696
0.968762,0.031238036
0.32574353,0.67425644
0.17597474,0.8240252
0.7999483,0.20005168
0.99851745,0.0014825346
0.065318495,0.93468153
0.67890495,0.32109502
0.07136515,0.9286349
0.30871964,0.6912803
0.5689961,0.43100387
0.28779313,0.7122069
0.7264992,0.27350083
0.3076068,0.69239324
0.131122,0.868878
0.12303404,0.87696594
0.039377157,0.9606228
0.6116249,0.38837507
0.678931,0.32106903
0.6172919,0.38270804
0.99848276,0.0015172391
0.2119396,0.78806037
0.06567365,0.93432635
0.62043613,0.37956387
0.4675468,0.5324532
0.0322604,0.96773964
0.03736333,0.9626366
0.41731977,0.5826802
0.10884788,0.8911521
0.11936596,0.880634
0.1710946,0.8289054
0.36055583,0.6394441
0.9997297,0.00027026623
0.99281067,0.007189283
0.08678386,0.9132161
0.9622117,0.037788317
0.9868767,0.013123259
0.9630404,0.036959577
0.97971076,0.02028922
0.4729993,0.5270007
0.88560855,0.11439152
0.1769505,0.82304955
0.26354882,0.7364512
0.9993998,0.00060019846
0.05744135,0.94255865
0.26561975,0.73438025
0.43887717,0.56112283
0.9996973,0.00030266275
0.121585675,0.8784143
0.98641336,0.01358664
0.9998197,0.00018028136
0.15682106,0.843179
0.14439951,0.8556005
0.041589506,0.95841056
0.95124424,0.048755735
0.42681536,0.57318467
0.26098874,0.7390113
0.9886749,0.011325078
0.12563045,0.87436956
0.15936723,0.8406328
0.9973226,0.002677372
0.89493483,0.10506518
0.95261914,0.047380906
0.03182506,0.968175
0.99905103,0.00094892766
0.34308377,0.65691626
0.13465895,0.8653411
0.99966466,0.00033538416
0.36609304,0.633907
0.084806584,0.91519344
0.9997701,0.000229929
0.4976703,0.50232965
0.9283753,0.071624674
0.99156815,0.0084318705
0.31835282,0.6816472
0.11736459,0.88263535
0.13640548,0.8635945
0.28049764,0.71950233
0.05295095,0.947049
0.9317515,0.068248466
0.37559545,0.62440455
0.35214603,0.64785403
0.78653497,0.21346506
0.95550525,0.04449477
0.93996733,0.06003268
0.06825022,0.9317497
0.99492127,0.0050787646
0.88720155,0.112798415
0.19009908,0.80990094
0.40694854,0.59305143
0.17843919,0.82156086
0.9550749,0.044925094
0.99191767,0.008082341
0.3996484,0.6003516
0.99067616,0.009323855
0.1287795,0.8712205
0.096938044,0.903062
0.9940434,0.0059565804
0.9989104,0.0010895847
0.110419564,0.8895804
0.08092001,0.91908
0.15497456,0.8450254
0.4868043,0.51319575
0.6164134,0.3835866
0.58869755,0.41130248
0.99926037,0.0007395792
0.9425323,0.057467755
0.9995876,0.0004123922
0.04468083,0.95531917
0.9925694,0.007430563
0.2493795,0.75062054
0.99018705,0.009813023
0.7592061,0.24079391
0.34950483,0.65049523
0.14862972,0.85137033
